       t                    x1                   y1                  x2               y2                 E         I      
           0.36670909E+03           0.15344784E+02          -0.11330559E+02           0.15984581E+02          -0.11682934E+02          -0.60174698E-03           0.80271812E-01
           0.36679091E+03           0.15356893E+02          -0.11318180E+02           0.16006860E+02          -0.11668276E+02          -0.60174698E-03           0.80271812E-01
           0.36687273E+03           0.15368987E+02          -0.11305790E+02           0.16028909E+02          -0.11653491E+02          -0.60174698E-03           0.80271812E-01
           0.36695455E+03           0.15381066E+02          -0.11293389E+02           0.16050731E+02          -0.11638585E+02          -0.60174698E-03           0.80271812E-01
           0.36703636E+03           0.15393132E+02          -0.11280978E+02           0.16072330E+02          -0.11623559E+02          -0.60174698E-03           0.80271812E-01
           0.36711818E+03           0.15405183E+02          -0.11268557E+02           0.16093708E+02          -0.11608420E+02          -0.60174698E-03           0.80271812E-01
           0.36720000E+03           0.15417219E+02          -0.11256125E+02           0.16114869E+02          -0.11593170E+02          -0.60174698E-03           0.80271812E-01
           0.36728182E+03           0.15429242E+02          -0.11243682E+02           0.16135816E+02          -0.11577814E+02          -0.60174698E-03           0.80271812E-01
           0.36736364E+03           0.15441250E+02          -0.11231229E+02           0.16156550E+02          -0.11562353E+02          -0.60174698E-03           0.80271812E-01
           0.36744545E+03           0.15453244E+02          -0.11218765E+02           0.16177075E+02          -0.11546793E+02          -0.60174698E-03           0.80271812E-01
           0.36752727E+03           0.15465223E+02          -0.11206290E+02           0.16197394E+02          -0.11531135E+02          -0.60174698E-03           0.80271812E-01
           0.36760909E+03           0.15477188E+02          -0.11193805E+02           0.16217507E+02          -0.11515382E+02          -0.60174698E-03           0.80271812E-01
           0.36769091E+03           0.15489138E+02          -0.11181309E+02           0.16237419E+02          -0.11499538E+02          -0.60174698E-03           0.80271812E-01
           0.36777273E+03           0.15501075E+02          -0.11168803E+02           0.16257130E+02          -0.11483605E+02          -0.60174698E-03           0.80271812E-01
           0.36785455E+03           0.15512996E+02          -0.11156287E+02           0.16276643E+02          -0.11467585E+02          -0.60174698E-03           0.80271812E-01
           0.36793636E+03           0.15524904E+02          -0.11143759E+02           0.16295960E+02          -0.11451481E+02          -0.60174698E-03           0.80271812E-01
           0.36801818E+03           0.15536796E+02          -0.11131222E+02           0.16315083E+02          -0.11435296E+02          -0.60174698E-03           0.80271812E-01
           0.36810000E+03           0.15548675E+02          -0.11118673E+02           0.16334013E+02          -0.11419031E+02          -0.60174698E-03           0.80271812E-01
           0.36818182E+03           0.15560539E+02          -0.11106115E+02           0.16352753E+02          -0.11402689E+02          -0.60174698E-03           0.80271812E-01
           0.36826364E+03           0.15572388E+02          -0.11093546E+02           0.16371303E+02          -0.11386271E+02          -0.60174698E-03           0.80271812E-01
           0.36834545E+03           0.15584223E+02          -0.11080966E+02           0.16389667E+02          -0.11369780E+02          -0.60174698E-03           0.80271812E-01
           0.36842727E+03           0.15596044E+02          -0.11068376E+02           0.16407844E+02          -0.11353218E+02          -0.60174698E-03           0.80271812E-01
           0.36850909E+03           0.15607850E+02          -0.11055775E+02           0.16425836E+02          -0.11336587E+02          -0.60174698E-03           0.80271812E-01
           0.36859091E+03           0.15619641E+02          -0.11043164E+02           0.16443646E+02          -0.11319888E+02          -0.60174698E-03           0.80271812E-01
           0.36867273E+03           0.15631418E+02          -0.11030543E+02           0.16461274E+02          -0.11303122E+02          -0.60174698E-03           0.80271812E-01
           0.36875455E+03           0.15643181E+02          -0.11017911E+02           0.16478721E+02          -0.11286293E+02          -0.60174698E-03           0.80271812E-01
           0.36883636E+03           0.15654928E+02          -0.11005269E+02           0.16495989E+02          -0.11269401E+02          -0.60174698E-03           0.80271812E-01
           0.36891818E+03           0.15666662E+02          -0.10992616E+02           0.16513078E+02          -0.11252448E+02          -0.60174698E-03           0.80271812E-01
           0.36900000E+03           0.15678381E+02          -0.10979953E+02           0.16529991E+02          -0.11235435E+02          -0.60174698E-03           0.80271812E-01
           0.36908182E+03           0.15690085E+02          -0.10967280E+02           0.16546727E+02          -0.11218364E+02          -0.60174698E-03           0.80271812E-01
           0.36916364E+03           0.15701775E+02          -0.10954596E+02           0.16563288E+02          -0.11201237E+02          -0.60174698E-03           0.80271812E-01
           0.36924545E+03           0.15713450E+02          -0.10941902E+02           0.16579675E+02          -0.11184054E+02          -0.60174698E-03           0.80271812E-01
           0.36932727E+03           0.15725110E+02          -0.10929198E+02           0.16595889E+02          -0.11166818E+02          -0.60174698E-03           0.80271812E-01
           0.36940909E+03           0.15736756E+02          -0.10916483E+02           0.16611931E+02          -0.11149528E+02          -0.60174698E-03           0.80271812E-01
           0.36949091E+03           0.15748387E+02          -0.10903759E+02           0.16627800E+02          -0.11132188E+02          -0.60174698E-03           0.80271812E-01
           0.36957273E+03           0.15760004E+02          -0.10891023E+02           0.16643499E+02          -0.11114797E+02          -0.60174698E-03           0.80271812E-01
           0.36965455E+03           0.15771606E+02          -0.10878278E+02           0.16659028E+02          -0.11097358E+02          -0.60174698E-03           0.80271812E-01
           0.36973636E+03           0.15783194E+02          -0.10865522E+02           0.16674388E+02          -0.11079870E+02          -0.60174698E-03           0.80271812E-01
           0.36981818E+03           0.15794767E+02          -0.10852756E+02           0.16689578E+02          -0.11062337E+02          -0.60174698E-03           0.80271812E-01
           0.36990000E+03           0.15806325E+02          -0.10839980E+02           0.16704600E+02          -0.11044758E+02          -0.60174698E-03           0.80271812E-01
           0.36998182E+03           0.15817868E+02          -0.10827194E+02           0.16719455E+02          -0.11027134E+02          -0.60174698E-03           0.80271812E-01
           0.37006364E+03           0.15829397E+02          -0.10814397E+02           0.16734142E+02          -0.11009468E+02          -0.60174698E-03           0.80271812E-01
           0.37014545E+03           0.15840911E+02          -0.10801590E+02           0.16748663E+02          -0.10991759E+02          -0.60174698E-03           0.80271812E-01
           0.37022727E+03           0.15852411E+02          -0.10788773E+02           0.16763017E+02          -0.10974010E+02          -0.60174698E-03           0.80271812E-01
           0.37030909E+03           0.15863896E+02          -0.10775946E+02           0.16777205E+02          -0.10956220E+02          -0.60174698E-03           0.80271812E-01
           0.37039091E+03           0.15875366E+02          -0.10763109E+02           0.16791228E+02          -0.10938391E+02          -0.60174698E-03           0.80271812E-01
           0.37047273E+03           0.15886822E+02          -0.10750261E+02           0.16805086E+02          -0.10920524E+02          -0.60174698E-03           0.80271812E-01
           0.37055455E+03           0.15898263E+02          -0.10737403E+02           0.16818779E+02          -0.10902620E+02          -0.60174698E-03           0.80271812E-01
           0.37063636E+03           0.15909689E+02          -0.10724536E+02           0.16832307E+02          -0.10884681E+02          -0.60174698E-03           0.80271812E-01
           0.37071818E+03           0.15921100E+02          -0.10711658E+02           0.16845670E+02          -0.10866705E+02          -0.60174698E-03           0.80271812E-01
           0.37080000E+03           0.15932497E+02          -0.10698770E+02           0.16858870E+02          -0.10848696E+02          -0.60174698E-03           0.80271812E-01
           0.37088182E+03           0.15943879E+02          -0.10685872E+02           0.16871905E+02          -0.10830653E+02          -0.60174698E-03           0.80271812E-01
           0.37096364E+03           0.15955246E+02          -0.10672964E+02           0.16884776E+02          -0.10812578E+02          -0.60174698E-03           0.80271812E-01
           0.37104545E+03           0.15966599E+02          -0.10660046E+02           0.16897484E+02          -0.10794472E+02          -0.60174698E-03           0.80271812E-01
           0.37112727E+03           0.15977937E+02          -0.10647118E+02           0.16910028E+02          -0.10776335E+02          -0.60174698E-03           0.80271812E-01
           0.37120909E+03           0.15989260E+02          -0.10634180E+02           0.16922408E+02          -0.10758168E+02          -0.60174698E-03           0.80271812E-01
           0.37129091E+03           0.16000568E+02          -0.10621232E+02           0.16934624E+02          -0.10739972E+02          -0.60174698E-03           0.80271812E-01
           0.37137273E+03           0.16011862E+02          -0.10608274E+02           0.16946676E+02          -0.10721748E+02          -0.60174698E-03           0.80271812E-01
           0.37145455E+03           0.16023141E+02          -0.10595306E+02           0.16958564E+02          -0.10703498E+02          -0.60174698E-03           0.80271812E-01
           0.37153636E+03           0.16034405E+02          -0.10582327E+02           0.16970288E+02          -0.10685221E+02          -0.60174698E-03           0.80271812E-01
           0.37161818E+03           0.16045655E+02          -0.10569339E+02           0.16981848E+02          -0.10666918E+02          -0.60174698E-03           0.80271812E-01
           0.37170000E+03           0.16056889E+02          -0.10556342E+02           0.16993244E+02          -0.10648592E+02          -0.60174698E-03           0.80271812E-01
           0.37178182E+03           0.16068109E+02          -0.10543334E+02           0.17004475E+02          -0.10630241E+02          -0.60174698E-03           0.80271812E-01
           0.37186364E+03           0.16079314E+02          -0.10530316E+02           0.17015541E+02          -0.10611868E+02          -0.60174698E-03           0.80271812E-01
           0.37194545E+03           0.16090504E+02          -0.10517288E+02           0.17026442E+02          -0.10593472E+02          -0.60174698E-03           0.80271812E-01
           0.37202727E+03           0.16101680E+02          -0.10504251E+02           0.17037177E+02          -0.10575056E+02          -0.60174698E-03           0.80271812E-01
           0.37210909E+03           0.16112840E+02          -0.10491203E+02           0.17047747E+02          -0.10556619E+02          -0.60174698E-03           0.80271812E-01
           0.37219091E+03           0.16123986E+02          -0.10478146E+02           0.17058150E+02          -0.10538163E+02          -0.60174698E-03           0.80271812E-01
           0.37227273E+03           0.16135117E+02          -0.10465079E+02           0.17068387E+02          -0.10519689E+02          -0.60174698E-03           0.80271812E-01
           0.37235455E+03           0.16146234E+02          -0.10452002E+02           0.17078456E+02          -0.10501196E+02          -0.60174698E-03           0.80271812E-01
           0.37243636E+03           0.16157335E+02          -0.10438915E+02           0.17088358E+02          -0.10482687E+02          -0.60174698E-03           0.80271812E-01
           0.37251818E+03           0.16168422E+02          -0.10425819E+02           0.17098092E+02          -0.10464162E+02          -0.60174698E-03           0.80271812E-01
           0.37260000E+03           0.16179494E+02          -0.10412712E+02           0.17107658E+02          -0.10445622E+02          -0.60174698E-03           0.80271812E-01
           0.37268182E+03           0.16190551E+02          -0.10399596E+02           0.17117053E+02          -0.10427067E+02          -0.60174698E-03           0.80271812E-01
           0.37276364E+03           0.16201593E+02          -0.10386471E+02           0.17126279E+02          -0.10408500E+02          -0.60174698E-03           0.80271812E-01
           0.37284545E+03           0.16212621E+02          -0.10373335E+02           0.17135334E+02          -0.10389920E+02          -0.60174698E-03           0.80271812E-01
           0.37292727E+03           0.16223633E+02          -0.10360190E+02           0.17144218E+02          -0.10371328E+02          -0.60174698E-03           0.80271812E-01
           0.37300909E+03           0.16234631E+02          -0.10347035E+02           0.17152929E+02          -0.10352726E+02          -0.60174698E-03           0.80271812E-01
           0.37309091E+03           0.16245614E+02          -0.10333870E+02           0.17161468E+02          -0.10334115E+02          -0.60174698E-03           0.80271812E-01
           0.37317273E+03           0.16256582E+02          -0.10320695E+02           0.17169832E+02          -0.10315495E+02          -0.60174698E-03           0.80271812E-01
           0.37325455E+03           0.16267535E+02          -0.10307511E+02           0.17178022E+02          -0.10296867E+02          -0.60174698E-03           0.80271812E-01
           0.37333636E+03           0.16278474E+02          -0.10294317E+02           0.17186036E+02          -0.10278232E+02          -0.60174698E-03           0.80271812E-01
           0.37341818E+03           0.16289397E+02          -0.10281114E+02           0.17193873E+02          -0.10259592E+02          -0.60174698E-03           0.80271812E-01
           0.37350000E+03           0.16300306E+02          -0.10267901E+02           0.17201532E+02          -0.10240947E+02          -0.60174698E-03           0.80271812E-01
           0.37358182E+03           0.16311200E+02          -0.10254678E+02           0.17209013E+02          -0.10222298E+02          -0.60174698E-03           0.80271812E-01
           0.37366364E+03           0.16322079E+02          -0.10241446E+02           0.17216313E+02          -0.10203647E+02          -0.60174698E-03           0.80271812E-01
           0.37374545E+03           0.16332943E+02          -0.10228204E+02           0.17223432E+02          -0.10184994E+02          -0.60174698E-03           0.80271812E-01
           0.37382727E+03           0.16343792E+02          -0.10214952E+02           0.17230368E+02          -0.10166341E+02          -0.60174698E-03           0.80271812E-01
           0.37390909E+03           0.16354627E+02          -0.10201691E+02           0.17237120E+02          -0.10147689E+02          -0.60174698E-03           0.80271812E-01
           0.37399091E+03           0.16365446E+02          -0.10188421E+02           0.17243687E+02          -0.10129039E+02          -0.60174698E-03           0.80271812E-01
           0.37407273E+03           0.16376251E+02          -0.10175141E+02           0.17250067E+02          -0.10110392E+02          -0.60174698E-03           0.80271812E-01
           0.37415455E+03           0.16387041E+02          -0.10161851E+02           0.17256258E+02          -0.10091749E+02          -0.60174698E-03           0.80271812E-01
           0.37423636E+03           0.16397816E+02          -0.10148552E+02           0.17262260E+02          -0.10073113E+02          -0.60174698E-03           0.80271812E-01
           0.37431818E+03           0.16408576E+02          -0.10135243E+02           0.17268070E+02          -0.10054483E+02          -0.60174698E-03           0.80271812E-01
           0.37440000E+03           0.16419321E+02          -0.10121925E+02           0.17273687E+02          -0.10035861E+02          -0.60174698E-03           0.80271812E-01
           0.37448182E+03           0.16430051E+02          -0.10108597E+02           0.17279108E+02          -0.10017250E+02          -0.60174698E-03           0.80271812E-01
           0.37456364E+03           0.16440767E+02          -0.10095260E+02           0.17284332E+02          -0.99986491E+01          -0.60174698E-03           0.80271812E-01
           0.37464545E+03           0.16451468E+02          -0.10081913E+02           0.17289358E+02          -0.99800613E+01          -0.60174698E-03           0.80271812E-01
           0.37472727E+03           0.16462153E+02          -0.10068557E+02           0.17294182E+02          -0.99614878E+01          -0.60174698E-03           0.80271812E-01
           0.37480909E+03           0.16472824E+02          -0.10055191E+02           0.17298803E+02          -0.99429303E+01          -0.60174698E-03           0.80271812E-01
           0.37489091E+03           0.16483480E+02          -0.10041816E+02           0.17303219E+02          -0.99243903E+01          -0.60174698E-03           0.80271812E-01
           0.37497273E+03           0.16494122E+02          -0.10028432E+02           0.17307426E+02          -0.99058696E+01          -0.60174698E-03           0.80271812E-01
           0.37505455E+03           0.16504748E+02          -0.10015038E+02           0.17311424E+02          -0.98873701E+01          -0.60174698E-03           0.80271812E-01
           0.37513636E+03           0.16515359E+02          -0.10001635E+02           0.17315208E+02          -0.98688935E+01          -0.60174698E-03           0.80271812E-01
           0.37521818E+03           0.16525956E+02          -0.99882220E+01           0.17318777E+02          -0.98504420E+01          -0.60174698E-03           0.80271812E-01
           0.37530000E+03           0.16536538E+02          -0.99748000E+01           0.17322127E+02          -0.98320176E+01          -0.60174698E-03           0.80271812E-01
           0.37538182E+03           0.16547105E+02          -0.99613686E+01           0.17325256E+02          -0.98136224E+01          -0.60174698E-03           0.80271812E-01
           0.37546364E+03           0.16557657E+02          -0.99479279E+01           0.17328161E+02          -0.97952587E+01          -0.60174698E-03           0.80271812E-01
           0.37554545E+03           0.16568194E+02          -0.99344779E+01           0.17330838E+02          -0.97769289E+01          -0.60174698E-03           0.80271812E-01
           0.37562727E+03           0.16578716E+02          -0.99210185E+01           0.17333285E+02          -0.97586354E+01          -0.60174698E-03           0.80271812E-01
           0.37570909E+03           0.16589224E+02          -0.99075497E+01           0.17335497E+02          -0.97403809E+01          -0.60174698E-03           0.80271812E-01
           0.37579091E+03           0.16599717E+02          -0.98940717E+01           0.17337470E+02          -0.97221682E+01          -0.60174698E-03           0.80271812E-01
           0.37587273E+03           0.16610195E+02          -0.98805843E+01           0.17339202E+02          -0.97040002E+01          -0.60174698E-03           0.80271812E-01
           0.37595455E+03           0.16620658E+02          -0.98670877E+01           0.17340687E+02          -0.96858799E+01          -0.60174698E-03           0.80271812E-01
           0.37603636E+03           0.16631106E+02          -0.98535817E+01           0.17341923E+02          -0.96678106E+01          -0.60174698E-03           0.80271812E-01
           0.37611818E+03           0.16641539E+02          -0.98400665E+01           0.17342903E+02          -0.96497958E+01          -0.60174698E-03           0.80271812E-01
           0.37620000E+03           0.16651958E+02          -0.98265420E+01           0.17343624E+02          -0.96318391E+01          -0.60174698E-03           0.80271812E-01
           0.37628182E+03           0.16662362E+02          -0.98130082E+01           0.17344080E+02          -0.96139445E+01          -0.60174698E-03           0.80271812E-01
           0.37636364E+03           0.16672751E+02          -0.97994651E+01           0.17344267E+02          -0.95961160E+01          -0.60174698E-03           0.80271812E-01
           0.37644545E+03           0.16683125E+02          -0.97859128E+01           0.17344178E+02          -0.95783581E+01          -0.60174698E-03           0.80271812E-01
           0.37652727E+03           0.16693484E+02          -0.97723512E+01           0.17343809E+02          -0.95606756E+01          -0.60174698E-03           0.80271812E-01
           0.37660909E+03           0.16703829E+02          -0.97587803E+01           0.17343152E+02          -0.95430734E+01          -0.60174698E-03           0.80271812E-01
           0.37669091E+03           0.16714159E+02          -0.97452002E+01           0.17342201E+02          -0.95255571E+01          -0.60174698E-03           0.80271812E-01
           0.37677273E+03           0.16724474E+02          -0.97316109E+01           0.17340950E+02          -0.95081324E+01          -0.60174698E-03           0.80271812E-01
           0.37685455E+03           0.16734775E+02          -0.97180122E+01           0.17339392E+02          -0.94908056E+01          -0.60174698E-03           0.80271812E-01
           0.37693636E+03           0.16745061E+02          -0.97044043E+01           0.17337517E+02          -0.94735836E+01          -0.60174698E-03           0.80271812E-01
           0.37701818E+03           0.16755332E+02          -0.96907872E+01           0.17335320E+02          -0.94564736E+01          -0.60174698E-03           0.80271812E-01
           0.37710000E+03           0.16765588E+02          -0.96771608E+01           0.17332789E+02          -0.94394835E+01          -0.60174698E-03           0.80271812E-01
           0.37718182E+03           0.16775830E+02          -0.96635251E+01           0.17329917E+02          -0.94226222E+01          -0.60174698E-03           0.80271812E-01
           0.37726364E+03           0.16786057E+02          -0.96498801E+01           0.17326694E+02          -0.94058989E+01          -0.60174698E-03           0.80271812E-01
           0.37734545E+03           0.16796270E+02          -0.96362259E+01           0.17323109E+02          -0.93893241E+01          -0.60174698E-03           0.80271812E-01
           0.37742727E+03           0.16806468E+02          -0.96225623E+01           0.17319150E+02          -0.93729089E+01          -0.60174698E-03           0.80271812E-01
           0.37750909E+03           0.16816651E+02          -0.96088894E+01           0.17314806E+02          -0.93566659E+01          -0.60174698E-03           0.80271812E-01
           0.37759091E+03           0.16826820E+02          -0.95952072E+01           0.17310063E+02          -0.93406088E+01          -0.60174698E-03           0.80271812E-01
           0.37767273E+03           0.16836974E+02          -0.95815156E+01           0.17304908E+02          -0.93247528E+01          -0.60174698E-03           0.80271812E-01
           0.37775455E+03           0.16847114E+02          -0.95678147E+01           0.17299326E+02          -0.93091148E+01          -0.60174698E-03           0.80271812E-01
           0.37783636E+03           0.16857240E+02          -0.95541043E+01           0.17293300E+02          -0.92937138E+01          -0.60174698E-03           0.80271812E-01
           0.37791818E+03           0.16867351E+02          -0.95403844E+01           0.17286813E+02          -0.92785708E+01          -0.60174698E-03           0.80271812E-01
           0.37800000E+03           0.16877447E+02          -0.95266551E+01           0.17279846E+02          -0.92637098E+01          -0.60174698E-03           0.80271812E-01
           0.37808182E+03           0.16887530E+02          -0.95129162E+01           0.17272378E+02          -0.92491578E+01          -0.60174698E-03           0.80271812E-01
           0.37816364E+03           0.16897598E+02          -0.94991676E+01           0.17264388E+02          -0.92349457E+01          -0.60174697E-03           0.80271812E-01
           0.37824545E+03           0.16907652E+02          -0.94854094E+01           0.17255850E+02          -0.92211088E+01          -0.60174697E-03           0.80271812E-01
           0.37832727E+03           0.16917692E+02          -0.94716415E+01           0.17246739E+02          -0.92076877E+01          -0.60174697E-03           0.80271812E-01
           0.37840909E+03           0.16927717E+02          -0.94578636E+01           0.17237025E+02          -0.91947299E+01          -0.60174697E-03           0.80271812E-01
           0.37849091E+03           0.16937729E+02          -0.94440757E+01           0.17226678E+02          -0.91822907E+01          -0.60174697E-03           0.80271812E-01
           0.37857273E+03           0.16947727E+02          -0.94302777E+01           0.17215661E+02          -0.91704356E+01          -0.60174697E-03           0.80271812E-01
           0.37865455E+03           0.16957711E+02          -0.94164694E+01           0.17203939E+02          -0.91592426E+01          -0.60174697E-03           0.80271812E-01
           0.37873636E+03           0.16967681E+02          -0.94026505E+01           0.17191471E+02          -0.91488058E+01          -0.60174697E-03           0.80271812E-01
           0.37881818E+03           0.16977638E+02          -0.93888208E+01           0.17178215E+02          -0.91392399E+01          -0.60174697E-03           0.80271812E-01
           0.37890000E+03           0.16987581E+02          -0.93749799E+01           0.17164124E+02          -0.91306866E+01          -0.60174697E-03           0.80271812E-01
           0.37898182E+03           0.16997510E+02          -0.93611275E+01           0.17149155E+02          -0.91233233E+01          -0.60174697E-03           0.80271812E-01
           0.37906364E+03           0.17007427E+02          -0.93472629E+01           0.17133266E+02          -0.91173764E+01          -0.60174697E-03           0.80271812E-01
           0.37914545E+03           0.17017330E+02          -0.93333854E+01           0.17116428E+02          -0.91131386E+01          -0.60174697E-03           0.80271812E-01
           0.37922727E+03           0.17027220E+02          -0.93194942E+01           0.17098636E+02          -0.91109965E+01          -0.60174697E-03           0.80271812E-01
           0.37930909E+03           0.17037096E+02          -0.93055878E+01           0.17079945E+02          -0.91114690E+01          -0.60174696E-03           0.80271812E-01
           0.37939091E+03           0.17046959E+02          -0.92916647E+01           0.17060527E+02          -0.91152628E+01          -0.60174696E-03           0.80271812E-01
           0.37947273E+03           0.17056807E+02          -0.92777223E+01           0.17040805E+02          -0.91233389E+01          -0.60174695E-03           0.80271812E-01
           0.37955455E+03           0.17066638E+02          -0.92637575E+01           0.17021723E+02          -0.91369527E+01          -0.60174697E-03           0.80271812E-01
           0.37963636E+03           0.17076446E+02          -0.92497669E+01           0.17005236E+02          -0.91574876E+01          -0.60174700E-03           0.80271812E-01
           0.37971818E+03           0.17086224E+02          -0.92357490E+01           0.16994879E+02          -0.91855895E+01          -0.60174690E-03           0.80271812E-01
           0.37980000E+03           0.17095959E+02          -0.92217087E+01           0.16995112E+02          -0.92192624E+01          -0.60174734E-03           0.80271812E-01
           0.37988182E+03           0.17105647E+02          -0.92076590E+01           0.17008016E+02          -0.92532873E+01          -0.60174900E-03           0.80271812E-01
           0.37996364E+03           0.17115294E+02          -0.91936123E+01           0.17031229E+02          -0.92827515E+01          -0.60174979E-03           0.80271812E-01
           0.38004545E+03           0.17124909E+02          -0.91795731E+01           0.17060664E+02          -0.93058950E+01          -0.60174997E-03           0.80271812E-01
           0.38012727E+03           0.17134501E+02          -0.91655401E+01           0.17093220E+02          -0.93231254E+01          -0.60175002E-03           0.80271812E-01
           0.38020909E+03           0.17144074E+02          -0.91515111E+01           0.17127108E+02          -0.93354573E+01          -0.60175004E-03           0.80271812E-01
           0.38029091E+03           0.17153630E+02          -0.91374835E+01           0.17161376E+02          -0.93438564E+01          -0.60175005E-03           0.80271812E-01
           0.38037273E+03           0.17163171E+02          -0.91234555E+01           0.17195529E+02          -0.93490949E+01          -0.60175006E-03           0.80271812E-01
           0.38045455E+03           0.17172697E+02          -0.91094255E+01           0.17229311E+02          -0.93517627E+01          -0.60175006E-03           0.80271812E-01
           0.38053636E+03           0.17182209E+02          -0.90953926E+01           0.17262592E+02          -0.93523086E+01          -0.60175006E-03           0.80271812E-01
           0.38061818E+03           0.17191706E+02          -0.90813558E+01           0.17295309E+02          -0.93510766E+01          -0.60175006E-03           0.80271812E-01
           0.38070000E+03           0.17201190E+02          -0.90673144E+01           0.17327437E+02          -0.93483348E+01          -0.60175007E-03           0.80271812E-01
           0.38078182E+03           0.17210659E+02          -0.90532681E+01           0.17358972E+02          -0.93442945E+01          -0.60175007E-03           0.80271812E-01
           0.38086364E+03           0.17220113E+02          -0.90392162E+01           0.17389923E+02          -0.93391255E+01          -0.60175007E-03           0.80271812E-01
           0.38094545E+03           0.17229554E+02          -0.90251587E+01           0.17420304E+02          -0.93329654E+01          -0.60175007E-03           0.80271812E-01
           0.38102727E+03           0.17238980E+02          -0.90110951E+01           0.17450132E+02          -0.93259279E+01          -0.60175007E-03           0.80271812E-01
           0.38110909E+03           0.17248392E+02          -0.89970252E+01           0.17479427E+02          -0.93181072E+01          -0.60175007E-03           0.80271812E-01
           0.38119091E+03           0.17257789E+02          -0.89829489E+01           0.17508206E+02          -0.93095831E+01          -0.60175007E-03           0.80271812E-01
           0.38127273E+03           0.17267172E+02          -0.89688660E+01           0.17536489E+02          -0.93004229E+01          -0.60175007E-03           0.80271812E-01
           0.38135455E+03           0.17276540E+02          -0.89547763E+01           0.17564295E+02          -0.92906845E+01          -0.60175007E-03           0.80271812E-01
           0.38143636E+03           0.17285894E+02          -0.89406799E+01           0.17591640E+02          -0.92804180E+01          -0.60175007E-03           0.80271812E-01
           0.38151818E+03           0.17295233E+02          -0.89265765E+01           0.17618542E+02          -0.92696667E+01          -0.60175007E-03           0.80271812E-01
           0.38160000E+03           0.17304557E+02          -0.89124661E+01           0.17645015E+02          -0.92584688E+01          -0.60175007E-03           0.80271812E-01
           0.38168182E+03           0.17313867E+02          -0.88983486E+01           0.17671075E+02          -0.92468577E+01          -0.60175007E-03           0.80271812E-01
           0.38176364E+03           0.17323162E+02          -0.88842240E+01           0.17696735E+02          -0.92348631E+01          -0.60175007E-03           0.80271812E-01
           0.38184545E+03           0.17332442E+02          -0.88700921E+01           0.17722009E+02          -0.92225115E+01          -0.60175007E-03           0.80271812E-01
           0.38192727E+03           0.17341708E+02          -0.88559531E+01           0.17746907E+02          -0.92098265E+01          -0.60175007E-03           0.80271812E-01
           0.38200909E+03           0.17350958E+02          -0.88418068E+01           0.17771442E+02          -0.91968292E+01          -0.60175007E-03           0.80271812E-01
           0.38209091E+03           0.17360194E+02          -0.88276532E+01           0.17795625E+02          -0.91835390E+01          -0.60175007E-03           0.80271812E-01
           0.38217273E+03           0.17369414E+02          -0.88134923E+01           0.17819465E+02          -0.91699730E+01          -0.60175007E-03           0.80271812E-01
           0.38225455E+03           0.17378620E+02          -0.87993240E+01           0.17842971E+02          -0.91561471E+01          -0.60175007E-03           0.80271812E-01
           0.38233636E+03           0.17387811E+02          -0.87851483E+01           0.17866154E+02          -0.91420756E+01          -0.60175007E-03           0.80271812E-01
           0.38241818E+03           0.17396987E+02          -0.87709653E+01           0.17889020E+02          -0.91277717E+01          -0.60175007E-03           0.80271812E-01
           0.38250000E+03           0.17406148E+02          -0.87567748E+01           0.17911578E+02          -0.91132474E+01          -0.60175007E-03           0.80271812E-01
           0.38258182E+03           0.17415293E+02          -0.87425769E+01           0.17933835E+02          -0.90985138E+01          -0.60175007E-03           0.80271812E-01
           0.38266364E+03           0.17424424E+02          -0.87283716E+01           0.17955798E+02          -0.90835811E+01          -0.60175007E-03           0.80271812E-01
           0.38274545E+03           0.17433540E+02          -0.87141589E+01           0.17977474E+02          -0.90684588E+01          -0.60175007E-03           0.80271812E-01
           0.38282727E+03           0.17442640E+02          -0.86999387E+01           0.17998869E+02          -0.90531555E+01          -0.60175007E-03           0.80271812E-01
           0.38290909E+03           0.17451726E+02          -0.86857110E+01           0.18019989E+02          -0.90376795E+01          -0.60175007E-03           0.80271812E-01
           0.38299091E+03           0.17460796E+02          -0.86714759E+01           0.18040839E+02          -0.90220383E+01          -0.60175007E-03           0.80271812E-01
           0.38307273E+03           0.17469851E+02          -0.86572334E+01           0.18061425E+02          -0.90062389E+01          -0.60175007E-03           0.80271812E-01
           0.38315455E+03           0.17478891E+02          -0.86429833E+01           0.18081752E+02          -0.89902879E+01          -0.60175007E-03           0.80271812E-01
           0.38323636E+03           0.17487916E+02          -0.86287259E+01           0.18101825E+02          -0.89741916E+01          -0.60175007E-03           0.80271812E-01
           0.38331818E+03           0.17496925E+02          -0.86144609E+01           0.18121648E+02          -0.89579556E+01          -0.60175007E-03           0.80271812E-01
           0.38340000E+03           0.17505920E+02          -0.86001885E+01           0.18141225E+02          -0.89415854E+01          -0.60175007E-03           0.80271812E-01
           0.38348182E+03           0.17514899E+02          -0.85859087E+01           0.18160561E+02          -0.89250861E+01          -0.60175007E-03           0.80271812E-01
           0.38356364E+03           0.17523863E+02          -0.85716214E+01           0.18179660E+02          -0.89084625E+01          -0.60175007E-03           0.80271812E-01
           0.38364545E+03           0.17532811E+02          -0.85573267E+01           0.18198524E+02          -0.88917192E+01          -0.60175007E-03           0.80271812E-01
